Geo_FIPS,year,pediatric_population,NumberED_VisitsAge0to17,NumberLowAcuityED_VisitsAge0to17,NumberAsthmaRelatedED_Visits,NumberOfInjuryRelatedVisits,NumberAcuteRespiratoryTractInfectionRelatedED_VisitsAge0to17,AllPrimaryCarePatientsAge0to17,WellChildVisitsInPastYearAge0to17,AsthmaDiagnosisAge0to17,ed_visit_rate_per_1000,asthma_ed_rate,injury_rate,low_acuity_ratio,primary_care_utilization
420034090004,2017,359,124.0,26.0,32.0,4.0,10.0,338,312,55.0,345.40389972144845,89.13649025069638,11.142061281337048,0.20967741935483872,0.9415041782729805
420034100001,2019,270,32.0,8.0,1.0,1.0,1.0,177,150,29.0,118.51851851851852,3.7037037037037037,3.7037037037037037,0.25,0.6555555555555556
420034110001,2017,753,97.0,22.0,6.0,1.0,5.0,347,293,56.0,128.81806108897743,7.968127490039841,1.3280212483399734,0.2268041237113402,0.46082337317397076
420034110001,2018,753,139.0,35.0,12.0,3.0,7.0,379,331,56.0,184.5949535192563,15.936254980079681,3.9840637450199203,0.2517985611510791,0.5033200531208499
420034110002,2017,499,102.0,14.0,8.0,1.0,11.0,380,338,55.0,204.40881763527054,16.03206412825651,2.004008016032064,0.13725490196078433,0.7615230460921844
420034110002,2018,499,83.0,20.0,3.0,1.0,4.0,368,317,54.0,166.3326653306613,6.012024048096192,2.004008016032064,0.24096385542168675,0.7374749498997996
420034110002,2019,499,91.0,23.0,4.0,1.0,6.0,374,317,50.0,182.36472945891782,8.016032064128256,2.004008016032064,0.25274725274725274,0.749498997995992
420034110003,2016,1343,146.0,17.0,18.0,3.0,5.0,601,523,91.0,108.71183916604616,13.402829486224869,2.2338049143708116,0.11643835616438356,0.44750558451228595
420034110003,2017,1343,165.0,36.0,26.0,2.0,9.0,608,535,92.0,122.85927029039463,19.3596425912137,1.4892032762472078,0.21818181818181817,0.4527177959791511
420034110003,2019,1343,134.0,25.0,10.0,1.0,6.0,624,523,93.0,99.77661950856292,7.4460163812360385,0.7446016381236039,0.1865671641791045,0.46463142218912884
420034120011,2016,1069,113.0,24.0,14.0,2.0,7.0,357,305,46.0,105.70626753975678,13.096351730589335,1.8709073900841908,0.21238938053097345,0.33395696913002804
420034120011,2017,1069,95.0,26.0,11.0,2.0,7.0,385,338,50.0,88.86810102899906,10.28999064546305,1.8709073900841908,0.2736842105263158,0.3601496725912067
420034120011,2018,1069,106.0,34.0,13.0,2.0,11.0,400,350,49.0,99.15809167446211,12.160898035547241,1.8709073900841908,0.32075471698113206,0.37418147801683815
420034120012,2016,558,82.0,12.0,12.0,1.0,7.0,384,325,44.0,146.95340501792114,21.50537634408602,1.7921146953405018,0.14634146341463414,0.6881720430107527
420034120012,2018,558,86.0,17.0,13.0,1.0,10.0,391,331,44.0,154.12186379928315,23.29749103942652,1.7921146953405018,0.19767441860465115,0.7007168458781362
420034120012,2019,558,88.0,38.0,8.0,1.0,11.0,388,351,41.0,157.70609318996415,14.336917562724015,1.7921146953405018,0.4318181818181818,0.6953405017921147
420034120013,2017,439,79.0,17.0,15.0,1.0,6.0,202,173,27.0,179.95444191343964,34.16856492027335,2.277904328018223,0.21518987341772153,0.4601366742596811
420034120013,2018,439,79.0,25.0,14.0,2.0,11.0,213,192,28.0,179.95444191343964,31.890660592255124,4.555808656036446,0.31645569620253167,0.48519362186788156
420034120013,2019,439,66.0,14.0,12.0,3.0,6.0,224,188,30.0,150.34168564920273,27.33485193621868,6.83371298405467,0.21212121212121213,0.510250569476082
420034120014,2016,713,88.0,19.0,19.0,1.0,4.0,374,317,60.0,123.42215988779803,26.64796633941094,1.402524544179523,0.2159090909090909,0.5245441795231417
420034120021,2016,700,85.0,15.0,9.0,1.0,2.0,326,278,57.0,121.42857142857143,12.857142857142858,1.4285714285714286,0.17647058823529413,0.4657142857142857
420034120021,2017,700,96.0,19.0,8.0,2.0,6.0,323,287,57.0,137.14285714285714,11.428571428571429,2.857142857142857,0.19791666666666666,0.4614285714285714
420034120021,2019,700,113.0,30.0,9.0,1.0,12.0,321,283,48.0,161.42857142857142,12.857142857142858,1.4285714285714286,0.26548672566371684,0.4585714285714286
420034120022,2016,626,97.0,21.0,10.0,1.0,7.0,257,239,30.0,154.95207667731628,15.97444089456869,1.597444089456869,0.21649484536082475,0.41054313099041534
420034120022,2017,626,85.0,17.0,6.0,1.0,4.0,254,232,30.0,135.78274760383385,9.584664536741213,1.597444089456869,0.2,0.4057507987220447
420034120022,2019,626,66.0,21.0,7.0,2.0,5.0,262,238,29.0,105.43130990415335,11.182108626198083,3.194888178913738,0.3181818181818182,0.4185303514376997
420034131001,2016,240,55.0,17.0,3.0,1.0,6.0,177,150,29.0,229.16666666666666,12.5,4.166666666666667,0.3090909090909091,0.7375
420034131001,2017,240,57.0,7.0,5.0,1.0,7.0,179,150,28.0,237.5,20.833333333333332,4.166666666666667,0.12280701754385964,0.7458333333333333
420034131001,2018,240,60.0,12.0,3.0,3.0,2.0,187,168,29.0,250.0,12.5,12.5,0.2,0.7791666666666667
420034131001,2019,240,48.0,5.0,5.0,1.0,2.0,184,164,27.0,200.0,20.833333333333332,4.166666666666667,0.10416666666666667,0.7666666666666667
420034131002,2016,344,67.0,13.0,8.0,2.0,4.0,169,144,22.0,194.7674418604651,23.25581395348837,5.813953488372093,0.19402985074626866,0.49127906976744184
420034131002,2018,344,89.0,22.0,20.0,1.0,8.0,171,129,21.0,258.72093023255815,58.13953488372093,2.9069767441860463,0.24719101123595505,0.49709302325581395
420034131002,2019,344,57.0,20.0,4.0,1.0,6.0,181,146,20.0,165.69767441860466,11.627906976744185,2.9069767441860463,0.3508771929824561,0.5261627906976745
420034131004,2016,440,59.0,12.0,4.0,2.0,9.0,261,221,49.0,134.0909090909091,9.090909090909092,4.545454545454546,0.2033898305084746,0.5931818181818181
420034131004,2017,440,76.0,15.0,8.0,1.0,3.0,267,241,47.0,172.72727272727272,18.181818181818183,2.272727272727273,0.19736842105263158,0.6068181818181818
420034131004,2018,440,87.0,21.0,9.0,2.0,7.0,265,240,45.0,197.72727272727272,20.454545454545453,4.545454545454546,0.2413793103448276,0.6022727272727273
420034131004,2019,440,72.0,15.0,7.0,1.0,4.0,272,261,43.0,163.63636363636363,15.909090909090908,2.272727272727273,0.20833333333333334,0.6181818181818182
420034132012,2016,329,58.0,7.0,15.0,2.0,4.0,107,97,26.0,176.29179331306992,45.59270516717325,6.079027355623101,0.1206896551724138,0.3252279635258359
420034132012,2017,329,56.0,10.0,8.0,3.0,5.0,115,116,27.0,170.2127659574468,24.316109422492403,9.118541033434651,0.17857142857142858,0.3495440729483283
420034132013,2016,291,66.0,14.0,7.0,1.0,3.0,118,112,21.0,226.8041237113402,24.054982817869416,3.4364261168384878,0.21212121212121213,0.4054982817869416
420034132013,2018,291,101.0,16.0,18.0,1.0,12.0,120,106,19.0,347.0790378006873,61.855670103092784,3.4364261168384878,0.15841584158415842,0.41237113402061853
420034132021,2017,259,54.0,6.0,7.0,1.0,1.0,99,90,12.0,208.4942084942085,27.027027027027028,3.861003861003861,0.1111111111111111,0.38223938223938225
420034132022,2016,372,58.0,11.0,8.0,1.0,5.0,144,124,24.0,155.91397849462365,21.50537634408602,2.6881720430107525,0.1896551724137931,0.3870967741935484
420034132022,2017,372,50.0,10.0,8.0,1.0,5.0,149,139,25.0,134.40860215053763,21.50537634408602,2.6881720430107525,0.2,0.40053763440860213
420034132022,2018,372,84.0,19.0,15.0,1.0,9.0,146,125,25.0,225.80645161290323,40.32258064516129,2.6881720430107525,0.2261904761904762,0.3924731182795699
420034132022,2019,372,56.0,18.0,3.0,2.0,5.0,151,132,24.0,150.53763440860214,8.064516129032258,5.376344086021505,0.32142857142857145,0.40591397849462363
420034133001,2016,272,55.0,8.0,7.0,1.0,4.0,113,92,18.0,202.2058823529412,25.735294117647058,3.676470588235294,0.14545454545454545,0.41544117647058826
420034133001,2017,272,61.0,13.0,8.0,1.0,6.0,121,103,15.0,224.26470588235293,29.41176470588235,3.676470588235294,0.21311475409836064,0.44485294117647056
420034133001,2018,272,69.0,14.0,8.0,3.0,6.0,117,107,14.0,253.6764705882353,29.41176470588235,11.029411764705882,0.2028985507246377,0.43014705882352944
420034133002,2017,383,82.0,22.0,11.0,1.0,4.0,165,140,34.0,214.09921671018276,28.720626631853786,2.6109660574412534,0.2682926829268293,0.4308093994778068
420034133002,2019,383,70.0,21.0,8.0,2.0,5.0,161,146,30.0,182.76762402088772,20.887728459530027,5.221932114882507,0.3,0.42036553524804177
420034134001,2017,305,70.0,20.0,8.0,3.0,7.0,168,150,27.0,229.50819672131146,26.229508196721312,9.836065573770492,0.2857142857142857,0.5508196721311476
420034134002,2016,261,39.0,9.0,4.0,3.0,4.0,76,67,8.0,149.42528735632183,15.32567049808429,11.494252873563218,0.23076923076923078,0.29118773946360155
420034134002,2017,261,32.0,3.0,4.0,1.0,3.0,67,59,9.0,122.60536398467433,15.32567049808429,3.8314176245210727,0.09375,0.2567049808429119
420034134002,2018,261,46.0,20.0,5.0,1.0,4.0,71,58,9.0,176.24521072796935,19.157088122605366,3.8314176245210727,0.43478260869565216,0.2720306513409962
420034134002,2019,261,33.0,8.0,4.0,1.0,3.0,68,62,9.0,126.4367816091954,15.32567049808429,3.8314176245210727,0.24242424242424243,0.26053639846743293
420034134003,2016,542,71.0,17.0,11.0,1.0,5.0,178,164,27.0,130.99630996309963,20.29520295202952,1.845018450184502,0.23943661971830985,0.3284132841328413
420034135002,2016,265,69.0,17.0,13.0,3.0,6.0,120,95,16.0,260.37735849056605,49.056603773584904,11.320754716981131,0.2463768115942029,0.4528301886792453
420034135002,2019,265,88.0,23.0,11.0,2.0,4.0,131,111,16.0,332.07547169811323,41.509433962264154,7.547169811320755,0.26136363636363635,0.49433962264150944
420034135003,2016,321,46.0,6.0,6.0,1.0,1.0,99,85,11.0,143.30218068535825,18.69158878504673,3.115264797507788,0.13043478260869565,0.308411214953271
420034135003,2017,321,47.0,8.0,7.0,1.0,2.0,100,74,11.0,146.41744548286604,21.806853582554517,3.115264797507788,0.1702127659574468,0.3115264797507788
420034135003,2018,321,35.0,8.0,5.0,1.0,4.0,97,90,10.0,109.03426791277259,15.576323987538942,3.115264797507788,0.22857142857142856,0.30218068535825543
420034135004,2018,225,54.0,12.0,10.0,1.0,13.0,63,57,12.0,240.0,44.44444444444444,4.444444444444445,0.2222222222222222,0.28
420034141011,2016,576,104.0,28.0,13.0,1.0,11.0,329,299,63.0,180.55555555555554,22.569444444444443,1.7361111111111112,0.2692307692307692,0.5711805555555556
420034141011,2017,576,89.0,21.0,11.0,2.0,3.0,340,295,64.0,154.51388888888889,19.09722222222222,3.4722222222222223,0.23595505617977527,0.5902777777777778
420034141011,2019,576,86.0,26.0,9.0,1.0,6.0,318,273,55.0,149.30555555555554,15.625,1.7361111111111112,0.3023255813953488,0.5520833333333334
420034141012,2017,336,65.0,18.0,14.0,2.0,12.0,168,141,22.0,193.45238095238096,41.666666666666664,5.9523809523809526,0.27692307692307694,0.5
420034141012,2019,336,60.0,20.0,9.0,3.0,4.0,171,139,20.0,178.57142857142858,26.785714285714285,8.928571428571429,0.3333333333333333,0.5089285714285714
420034141022,2016,512,138.0,38.0,18.0,2.0,13.0,356,307,60.0,269.53125,35.15625,3.90625,0.2753623188405797,0.6953125
420034141022,2017,512,105.0,10.0,23.0,1.0,4.0,341,297,56.0,205.078125,44.921875,1.953125,0.09523809523809523,0.666015625
420034141022,2019,512,97.0,26.0,12.0,1.0,6.0,339,292,53.0,189.453125,23.4375,1.953125,0.26804123711340205,0.662109375
420034141023,2016,313,85.0,6.0,3.0,2.0,2.0,194,163,22.0,271.5654952076677,9.584664536741213,6.389776357827476,0.07058823529411765,0.6198083067092651
420034141023,2017,313,77.0,10.0,7.0,1.0,10.0,214,180,25.0,246.00638977635782,22.364217252396166,3.194888178913738,0.12987012987012986,0.6837060702875399
420034141023,2019,313,83.0,19.0,10.0,1.0,9.0,204,165,24.0,265.1757188498403,31.94888178913738,3.194888178913738,0.2289156626506024,0.6517571884984026
420034142001,2016,637,150.0,30.0,24.0,1.0,11.0,473,391,71.0,235.47880690737833,37.67660910518053,1.5698587127158556,0.2,0.7425431711145997
420034142001,2017,637,154.0,34.0,24.0,2.0,11.0,445,356,71.0,241.75824175824175,37.67660910518053,3.1397174254317113,0.22077922077922077,0.6985871271585558
420034142001,2018,637,128.0,42.0,18.0,1.0,17.0,418,337,68.0,200.94191522762952,28.2574568288854,1.5698587127158556,0.328125,0.6562009419152276
420034142001,2019,637,120.0,46.0,13.0,4.0,14.0,402,337,63.0,188.38304552590267,20.408163265306122,6.279434850863423,0.38333333333333336,0.631083202511774
420034142002,2016,229,63.0,12.0,4.0,1.0,6.0,129,105,18.0,275.10917030567686,17.467248908296945,4.366812227074236,0.19047619047619047,0.5633187772925764
420034142002,2018,229,60.0,23.0,6.0,1.0,6.0,135,112,21.0,262.0087336244541,26.200873362445414,4.366812227074236,0.38333333333333336,0.5895196506550219
420034142002,2019,229,69.0,20.0,3.0,2.0,10.0,138,125,21.0,301.31004366812226,13.100436681222707,8.733624454148472,0.2898550724637681,0.6026200873362445
420034142003,2017,524,100.0,11.0,16.0,4.0,10.0,224,205,37.0,190.83969465648855,30.53435114503817,7.633587786259542,0.11,0.42748091603053434
420034142003,2018,524,73.0,17.0,13.0,1.0,4.0,226,188,40.0,139.31297709923663,24.80916030534351,1.9083969465648856,0.2328767123287671,0.4312977099236641
420034142003,2019,524,97.0,22.0,13.0,1.0,2.0,227,181,37.0,185.1145038167939,24.80916030534351,1.9083969465648856,0.2268041237113402,0.43320610687022904
420034150011,2016,125,52.0,16.0,10.0,1.0,5.0,153,128,26.0,416.0,80.0,8.0,0.3076923076923077,1.224
420034150011,2017,125,47.0,23.0,4.0,1.0,2.0,144,129,26.0,376.0,32.0,8.0,0.48936170212765956,1.152
420034150011,2019,125,67.0,31.0,19.0,1.0,4.0,125,98,21.0,536.0,152.0,8.0,0.4626865671641791,1.0
420034150012,2016,383,71.0,25.0,3.0,3.0,5.0,237,210,22.0,185.37859007832898,7.83289817232376,7.83289817232376,0.352112676056338,0.618798955613577
420034150012,2017,383,77.0,27.0,6.0,1.0,8.0,222,202,21.0,201.04438642297652,15.66579634464752,2.6109660574412534,0.35064935064935066,0.5796344647519582
420034150012,2018,383,81.0,28.0,5.0,1.0,8.0,226,194,24.0,211.48825065274153,13.054830287206267,2.6109660574412534,0.345679012345679,0.5900783289817232
420034150013,2016,540,161.0,37.0,36.0,3.0,18.0,448,376,55.0,298.14814814814815,66.66666666666667,5.555555555555555,0.22981366459627328,0.8296296296296296
420034150013,2018,540,135.0,43.0,16.0,1.0,15.0,398,340,55.0,250.0,29.62962962962963,1.8518518518518519,0.31851851851851853,0.737037037037037
420034150021,2016,263,83.0,20.0,10.0,1.0,6.0,162,136,19.0,315.5893536121673,38.02281368821293,3.802281368821293,0.24096385542168675,0.6159695817490495
420034150021,2017,263,67.0,28.0,5.0,2.0,3.0,148,129,19.0,254.7528517110266,19.011406844106464,7.604562737642586,0.417910447761194,0.5627376425855514
420034150022,2016,316,49.0,11.0,3.0,1.0,5.0,121,89,11.0,155.0632911392405,9.49367088607595,3.1645569620253164,0.22448979591836735,0.3829113924050633
420034150022,2018,316,66.0,19.0,5.0,2.0,6.0,109,90,7.0,208.86075949367088,15.822784810126583,6.329113924050633,0.2878787878787879,0.3449367088607595
420034150022,2019,316,50.0,30.0,2.0,1.0,2.0,101,91,8.0,158.22784810126583,6.329113924050633,3.1645569620253164,0.6,0.31962025316455694
420034171001,2016,117,42.0,10.0,16.0,1.0,4.0,106,94,13.0,358.97435897435895,136.75213675213675,8.547008547008547,0.23809523809523808,0.905982905982906
420034171001,2018,117,44.0,9.0,9.0,1.0,4.0,102,87,14.0,376.0683760683761,76.92307692307692,8.547008547008547,0.20454545454545456,0.8717948717948718
420034172001,2017,238,72.0,19.0,6.0,1.0,10.0,185,145,29.0,302.52100840336135,25.210084033613445,4.201680672268908,0.2638888888888889,0.7773109243697479
420034172001,2018,238,84.0,39.0,11.0,3.0,11.0,180,147,24.0,352.94117647058823,46.21848739495798,12.605042016806722,0.4642857142857143,0.7563025210084033
420034172001,2019,238,92.0,38.0,3.0,1.0,14.0,177,156,22.0,386.5546218487395,12.605042016806722,4.201680672268908,0.41304347826086957,0.7436974789915967
420034180001,2016,241,60.0,17.0,7.0,2.0,7.0,193,156,29.0,248.96265560165975,29.04564315352697,8.298755186721992,0.2833333333333333,0.8008298755186722
420034190001,2016,141,54.0,4.0,7.0,1.0,10.0,90,69,13.0,382.97872340425533,49.645390070921984,7.092198581560283,0.07407407407407407,0.6382978723404256
420034190001,2017,141,51.0,14.0,4.0,1.0,7.0,93,78,13.0,361.70212765957444,28.368794326241133,7.092198581560283,0.27450980392156865,0.6595744680851063
420034190001,2018,141,65.0,28.0,7.0,1.0,6.0,88,83,11.0,460.9929078014184,49.645390070921984,7.092198581560283,0.4307692307692308,0.624113475177305
420034190002,2016,114,45.0,11.0,7.0,1.0,7.0,90,80,17.0,394.7368421052632,61.40350877192982,8.771929824561404,0.24444444444444444,0.7894736842105263
420034190002,2019,114,47.0,20.0,4.0,2.0,4.0,89,81,11.0,412.280701754386,35.08771929824562,17.54385964912281,0.425531914893617,0.7807017543859649
420034190003,2016,105,42.0,17.0,7.0,1.0,2.0,88,68,9.0,400.0,66.66666666666667,9.523809523809524,0.40476190476190477,0.8380952380952381
420034190003,2017,105,29.0,13.0,9.0,1.0,6.0,88,77,7.0,276.1904761904762,85.71428571428571,9.523809523809524,0.4482758620689655,0.8380952380952381
420034190003,2018,105,34.0,14.0,5.0,1.0,3.0,84,66,8.0,323.8095238095238,47.61904761904762,9.523809523809524,0.4117647058823529,0.8
420034200001,2016,314,94.0,30.0,34.0,1.0,19.0,157,110,19.0,299.3630573248408,108.28025477707007,3.1847133757961785,0.3191489361702128,0.5
420034200001,2018,314,90.0,36.0,20.0,2.0,21.0,145,118,20.0,286.62420382165607,63.69426751592356,6.369426751592357,0.4,0.46178343949044587
420034211001,2016,365,69.0,20.0,8.0,1.0,8.0,225,204,28.0,189.04109589041096,21.91780821917808,2.73972602739726,0.2898550724637681,0.6164383561643836
420034211001,2017,365,83.0,20.0,8.0,1.0,7.0,235,216,30.0,227.3972602739726,21.91780821917808,2.73972602739726,0.24096385542168675,0.6438356164383562
420034211001,2019,365,64.0,25.0,11.0,1.0,4.0,222,194,28.0,175.34246575342465,30.136986301369863,2.73972602739726,0.390625,0.6082191780821918
420034211003,2016,387,113.0,34.0,21.0,1.0,9.0,328,274,34.0,291.98966408268734,54.263565891472865,2.5839793281653747,0.3008849557522124,0.8475452196382429
420034211003,2018,387,94.0,27.0,22.0,1.0,9.0,322,303,36.0,242.89405684754522,56.84754521963824,2.5839793281653747,0.2872340425531915,0.8320413436692506
420034211003,2019,387,107.0,49.0,19.0,4.0,7.0,354,312,39.0,276.4857881136951,49.09560723514212,10.335917312661499,0.45794392523364486,0.9147286821705426
420034211004,2017,137,29.0,11.0,2.0,1.0,3.0,73,64,8.0,211.67883211678833,14.598540145985401,7.299270072992701,0.3793103448275862,0.5328467153284672
420034212001,2017,314,81.0,22.0,10.0,1.0,11.0,252,226,27.0,257.96178343949043,31.84713375796178,3.1847133757961785,0.2716049382716049,0.802547770700637
420034212001,2018,314,82.0,34.0,7.0,3.0,10.0,240,210,26.0,261.14649681528664,22.29299363057325,9.554140127388536,0.4146341463414634,0.7643312101910829
420034212001,2019,314,100.0,46.0,10.0,1.0,14.0,262,224,24.0,318.47133757961785,31.84713375796178,3.1847133757961785,0.46,0.8343949044585988
420034212002,2019,291,62.0,34.0,2.0,1.0,8.0,185,161,15.0,213.05841924398626,6.8728522336769755,3.4364261168384878,0.5483870967741935,0.6357388316151202
420034212004,2017,175,46.0,6.0,3.0,3.0,3.0,114,95,12.0,262.85714285714283,17.142857142857142,17.142857142857142,0.13043478260869565,0.6514285714285715
420034220001,2016,410,126.0,35.0,15.0,2.0,7.0,346,286,48.0,307.3170731707317,36.58536585365854,4.878048780487805,0.2777777777777778,0.8439024390243902
420034220001,2017,410,96.0,29.0,14.0,2.0,1.0,306,273,49.0,234.14634146341464,34.146341463414636,4.878048780487805,0.3020833333333333,0.7463414634146341
420034220001,2019,410,129.0,57.0,28.0,3.0,2.0,282,256,45.0,314.6341463414634,68.29268292682927,7.317073170731708,0.4418604651162791,0.6878048780487804
420034220002,2017,208,46.0,9.0,6.0,1.0,4.0,179,149,20.0,221.15384615384616,28.846153846153847,4.8076923076923075,0.1956521739130435,0.8605769230769231
420034220003,2017,273,45.0,15.0,8.0,1.0,3.0,187,175,16.0,164.83516483516485,29.304029304029303,3.663003663003663,0.3333333333333333,0.684981684981685
420034220003,2018,273,44.0,17.0,1.0,1.0,4.0,173,152,14.0,161.17216117216117,3.663003663003663,3.663003663003663,0.38636363636363635,0.6336996336996337
420034220003,2019,273,43.0,19.0,4.0,2.0,4.0,161,141,15.0,157.50915750915752,14.652014652014651,7.326007326007326,0.4418604651162791,0.5897435897435898
420034220004,2016,566,96.0,28.0,5.0,1.0,7.0,383,334,34.0,169.6113074204947,8.8339222614841,1.7667844522968197,0.2916666666666667,0.676678445229682
420034220004,2017,566,85.0,20.0,7.0,1.0,5.0,382,337,33.0,150.17667844522967,12.36749116607774,1.7667844522968197,0.23529411764705882,0.6749116607773852
420034220004,2018,566,99.0,38.0,4.0,2.0,4.0,364,315,30.0,174.91166077738515,7.067137809187279,3.5335689045936394,0.3838383838383838,0.6431095406360424
420034230001,2018,225,44.0,20.0,1.0,2.0,4.0,146,132,14.0,195.55555555555554,4.444444444444445,8.88888888888889,0.45454545454545453,0.6488888888888888
420034230002,2016,263,56.0,15.0,11.0,1.0,9.0,187,160,22.0,212.9277566539924,41.82509505703422,3.802281368821293,0.26785714285714285,0.7110266159695817
420034230002,2017,263,39.0,19.0,4.0,1.0,4.0,178,157,23.0,148.2889733840304,15.209125475285171,3.802281368821293,0.48717948717948717,0.6768060836501901
420034230002,2018,263,51.0,18.0,5.0,1.0,8.0,170,151,23.0,193.91634980988593,19.011406844106464,3.802281368821293,0.35294117647058826,0.6463878326996197
420034230003,2016,178,37.0,15.0,6.0,1.0,1.0,116,100,16.0,207.86516853932585,33.70786516853933,5.617977528089888,0.40540540540540543,0.651685393258427
420034230003,2018,178,36.0,11.0,4.0,1.0,4.0,114,98,12.0,202.24719101123594,22.471910112359552,5.617977528089888,0.3055555555555556,0.6404494382022472
420034240001,2019,130,83.0,31.0,10.0,2.0,10.0,111,88,13.0,638.4615384615385,76.92307692307692,15.384615384615385,0.37349397590361444,0.8538461538461538
420034240004,2017,143,147.0,58.0,23.0,4.0,17.0,147,111,30.0,1027.972027972028,160.83916083916083,27.972027972027973,0.3945578231292517,1.027972027972028
420034240004,2018,143,153.0,68.0,24.0,2.0,30.0,147,110,26.0,1069.93006993007,167.83216783216784,13.986013986013987,0.4444444444444444,1.027972027972028
420034240004,2019,143,132.0,68.0,21.0,1.0,17.0,144,112,21.0,923.0769230769231,146.85314685314685,6.993006993006993,0.5151515151515151,1.006993006993007
420034250001,2018,170,37.0,17.0,10.0,2.0,3.0,46,38,6.0,217.64705882352942,58.8235294117647,11.764705882352942,0.4594594594594595,0.27058823529411763
420034250003,2016,276,90.0,30.0,13.0,1.0,12.0,108,86,15.0,326.0869565217391,47.10144927536232,3.6231884057971016,0.3333333333333333,0.391304347826087
420034250003,2017,276,97.0,42.0,13.0,3.0,14.0,105,76,17.0,351.4492753623188,47.10144927536232,10.869565217391305,0.4329896907216495,0.3804347826086957
420034250003,2018,276,92.0,52.0,10.0,1.0,16.0,113,88,18.0,333.3333333333333,36.231884057971016,3.6231884057971016,0.5652173913043478,0.40942028985507245
420034250003,2019,276,113.0,53.0,17.0,1.0,16.0,111,86,17.0,409.42028985507244,61.594202898550726,3.6231884057971016,0.4690265486725664,0.40217391304347827
420034250004,2016,164,142.0,55.0,25.0,5.0,16.0,118,80,17.0,865.8536585365854,152.4390243902439,30.48780487804878,0.3873239436619718,0.7195121951219512
420034250004,2017,164,99.0,48.0,18.0,4.0,14.0,109,77,16.0,603.6585365853658,109.7560975609756,24.390243902439025,0.48484848484848486,0.6646341463414634
420034250004,2018,164,100.0,45.0,18.0,1.0,15.0,112,77,16.0,609.7560975609756,109.7560975609756,6.097560975609756,0.45,0.6829268292682927
420034250004,2019,164,118.0,75.0,16.0,2.0,13.0,113,83,16.0,719.5121951219512,97.5609756097561,12.195121951219512,0.635593220338983,0.6890243902439024
420034263001,2017,215,89.0,27.0,22.0,1.0,8.0,136,123,23.0,413.95348837209303,102.32558139534883,4.651162790697675,0.30337078651685395,0.6325581395348837
420034263001,2018,215,98.0,38.0,20.0,1.0,8.0,149,123,28.0,455.8139534883721,93.02325581395348,4.651162790697675,0.3877551020408163,0.6930232558139535
420034263002,2016,635,82.0,24.0,10.0,2.0,4.0,187,139,25.0,129.13385826771653,15.748031496062993,3.1496062992125986,0.2926829268292683,0.29448818897637796
420034263002,2017,635,93.0,34.0,8.0,2.0,9.0,180,153,26.0,146.45669291338584,12.598425196850394,3.1496062992125986,0.3655913978494624,0.28346456692913385
420034263002,2018,635,104.0,43.0,12.0,2.0,10.0,177,153,27.0,163.7795275590551,18.89763779527559,3.1496062992125986,0.41346153846153844,0.27874015748031494
420034263002,2019,635,100.0,40.0,16.0,2.0,7.0,182,155,27.0,157.48031496062993,25.19685039370079,3.1496062992125986,0.4,0.2866141732283465
420034263003,2016,292,88.0,28.0,7.0,1.0,2.0,134,118,19.0,301.36986301369865,23.972602739726028,3.4246575342465753,0.3181818181818182,0.4589041095890411
420034263003,2017,292,90.0,24.0,8.0,2.0,13.0,139,127,22.0,308.2191780821918,27.397260273972602,6.8493150684931505,0.26666666666666666,0.476027397260274
420034263003,2019,292,101.0,39.0,12.0,5.0,4.0,148,132,18.0,345.8904109589041,41.0958904109589,17.123287671232877,0.38613861386138615,0.5068493150684932
420034264001,2019,155,31.0,19.0,3.0,1.0,3.0,81,66,9.0,200.0,19.35483870967742,6.451612903225806,0.6129032258064516,0.5225806451612903
420034264002,2016,107,62.0,17.0,21.0,1.0,4.0,94,66,15.0,579.4392523364486,196.26168224299064,9.345794392523365,0.27419354838709675,0.8785046728971962
420034264002,2018,107,64.0,23.0,7.0,2.0,5.0,81,73,13.0,598.1308411214953,65.42056074766356,18.69158878504673,0.359375,0.7570093457943925
420034264002,2019,107,57.0,21.0,15.0,2.0,12.0,90,77,14.0,532.7102803738318,140.18691588785046,18.69158878504673,0.3684210526315789,0.8411214953271028
420034264003,2017,112,56.0,21.0,12.0,1.0,5.0,96,79,9.0,500.0,107.14285714285714,8.928571428571429,0.375,0.8571428571428571
420034264003,2018,112,59.0,33.0,3.0,1.0,7.0,88,77,8.0,526.7857142857143,26.785714285714285,8.928571428571429,0.559322033898305,0.7857142857142857
420034264004,2019,153,74.0,25.0,7.0,2.0,8.0,93,77,15.0,483.66013071895424,45.751633986928105,13.071895424836601,0.33783783783783783,0.6078431372549019
420034267002,2019,209,50.0,22.0,12.0,1.0,5.0,97,78,12.0,239.23444976076556,57.41626794258373,4.784688995215311,0.44,0.46411483253588515
420034268001,2016,262,46.0,17.0,5.0,2.0,2.0,111,86,20.0,175.57251908396947,19.083969465648856,7.633587786259542,0.3695652173913043,0.42366412213740456
420034268001,2019,262,34.0,13.0,2.0,1.0,2.0,106,93,17.0,129.7709923664122,7.633587786259542,3.816793893129771,0.38235294117647056,0.40458015267175573
420034268002,2016,473,110.0,32.0,8.0,2.0,4.0,247,190,28.0,232.5581395348837,16.913319238900634,4.2283298097251585,0.2909090909090909,0.5221987315010571
